"","iso3","country","hdicode","year","hdi","le","eys","mys","gnipc"
"3311","PER","Peru","High",2000,0.675,70.424,12.81503963,8.363630208,6251.81907
"3312","PER","Peru","High",2001,0.683,71.041,13.30440998,8.422110254,6242.799134
"3313","PER","Peru","High",2002,0.684,71.661,12.82085037,8.4805903,6473.99404
"3314","PER","Peru","High",2003,0.683,72.217,12.32927036,8.539070346,6612.102344
"3315","PER","Peru","High",2004,0.69,72.668,12.58325958,8.597550392,6747.885231
"3316","PER","Peru","High",2005,0.685,72.986,12.61705971,7.924409866,7023.716574
"3317","PER","Peru","High",2006,0.69,73.172,12.82301044,7.928460121,7312.780793
"3318","PER","Peru","High",2007,0.7,73.223,13.01933336,8.18680954,7896.022022
"3319","PER","Peru","High",2008,0.707,73.377,13.21565628,8.187299728,8648.378446
"3320","PER","Peru","High",2009,0.711,73.466,13.4119792,8.217120171,8740.619483
"3321","PER","Peru","High",2010,0.725,73.711,13.60830212,8.865139961,9252.910859
"3322","PER","Peru","High",2011,0.731,74.133,13.80462503,8.887160301,9725.961837
"3323","PER","Peru","High",2012,0.741,74.544,14.00094795,9.082159996,10363.60107
"3324","PER","Peru","High",2013,0.749,74.967,14.19727087,9.136059761,11014.6226
"3325","PER","Peru","High",2014,0.754,75.333,14.39359379,9.151889801,11240.62105
"3326","PER","Peru","High",2015,0.758,75.621,14.58991671,9.094240189,11613.83997
"3327","PER","Peru","High",2016,0.764,75.789,14.78623962,9.314760208,11820.51879
"3328","PER","Peru","High",2017,0.765,75.879,14.49571037,9.535280228,11870.28055
"3329","PER","Peru","High",2018,0.77,76.009,14.59804249,9.755800247,12069.98025
"3330","PER","Peru","High",2019,0.774,76.156,14.70109703,9.885518863,12279.26893
"3331","PER","Peru","High",2020,0.758,73.665,14.80487907,10.01696229,10894.36185
"3332","PER","Peru","High",2021,0.755,72.377,14.80487907,10.01696229,11509.57787
"3333","PER","Peru","High",2022,0.762,73.385,14.80487907,10.01696229,11916.35952
"3334","PHL","Philippines","High",1990,0.598,65.909,10.73402023,7.178850174,4162.196674
"3335","PHL","Philippines","High",1991,0.6,66.304,10.75755978,7.217683172,4093.484916
"3336","PHL","Philippines","High",1992,0.604,67.088,10.79934025,7.256516171,4073.206529
"3337","PHL","Philippines","High",1993,0.606,67.542,10.83234692,7.295349169,4086.322568
"3338","PHL","Philippines","High",1994,0.611,67.942,10.86535358,7.334182167,4211.247913
"3339","PHL","Philippines","High",1995,0.614,68.223,10.89836025,7.373015165,4313.552086
"3340","PHL","Philippines","High",1996,0.622,68.614,11.29183006,7.411848164,4486.757809
"3341","PHL","Philippines","High",1997,0.627,68.884,11.34047508,7.450681162,4671.185665
"3342","PHL","Philippines","High",1998,0.632,69.1,11.3891201,7.48951416,4943.990385
"3343","PHL","Philippines","High",1999,0.635,69.298,11.54117012,7.528347158,4972.013116
"3344","PHL","Philippines","High",2000,0.635,69.413,11.53904009,7.567180157,4897.683239
"3345","PHL","Philippines","High",2001,0.64,69.614,11.53691006,7.836127639,4942.16668
"3346","PHL","Philippines","High",2002,0.646,69.781,11.74230957,8.105075121,5016.931175
"3347","PHL","Philippines","High",2003,0.652,69.924,11.73099041,8.374022603,5160.855541
"3348","PHL","Philippines","High",2004,0.658,70.037,11.72441006,8.642970085,5380.62924
"3349","PHL","Philippines","High",2005,0.659,70.24,11.58979034,8.65989995,5560.592813
"3350","PHL","Philippines","High",2006,0.659,70.282,11.39826012,8.676829815,5718.779741
"3351","PHL","Philippines","High",2007,0.663,70.483,11.47802019,8.69375968,5965.676009
"3352","PHL","Philippines","High",2008,0.666,70.564,11.55778027,8.710689545,6126.235999
"3353","PHL","Philippines","High",2009,0.666,70.633,11.31982994,8.812839985,6232.078914
"3354","PHL","Philippines","High",2010,0.673,70.754,11.54787788,8.914990425,6554.04118
"3355","PHL","Philippines","High",2011,0.677,70.788,11.77592583,8.991986911,6644.133824
"3356","PHL","Philippines","High",2012,0.684,70.881,12.00397377,9.068983396,6996.393692
"3357","PHL","Philippines","High",2013,0.689,70.835,12.23202171,9.145979881,7396.815799
"3358","PHL","Philippines","High",2014,0.693,71.151,12.46006966,8.971109867,7726.848631
"3359","PHL","Philippines","High",2015,0.696,71.268,12.61225033,8.796239853,8070.972365
"3360","PHL","Philippines","High",2016,0.696,71.387,12.58333969,8.621369839,8465.243346
"3361","PHL","Philippines","High",2017,0.7,71.516,12.81820011,8.446499825,8884.509422
"3362","PHL","Philippines","High",2018,0.706,71.689,12.84095001,8.707799911,9248.17856
"3363","PHL","Philippines","High",2019,0.714,71.865,13.03676033,8.969099998,9589.807294
"3364","PHL","Philippines","High",2020,0.705,72.119,12.78335953,8.971409559,8355.100965
"3365","PHL","Philippines","High",2021,0.692,69.266,12.78335953,8.971409559,8369.319556
"3366","PHL","Philippines","High",2022,0.71,72.187,12.78335953,8.971409559,9058.840558
"3367","POL","Poland","Very High",1990,0.715,70.678,12.11456966,9.670923882,11022.39058
"3368","POL","Poland","Very High",1991,0.711,70.378,12.14548016,9.85872977,10045.81519
"3369","POL","Poland","Very High",1992,0.716,70.907,12.16026974,10.04653566,10167.90798
"3370","POL","Poland","Very High",1993,0.73,71.42,12.82264996,10.23434155,10603.10304
"3371","POL","Poland","Very High",1994,0.74,71.71,13.08220005,10.42214743,11506.63124
"3372","POL","Poland","Very High",1995,0.747,71.919,13.10087967,10.60995332,12226.05927
"3373","POL","Poland","Very High",1996,0.756,72.247,13.3831501,10.73731594,13061.14707
"3374","POL","Poland","Very High",1997,0.767,72.595,13.91362,10.86467855,13890.47784
"3375","POL","Poland","Very High",1998,0.777,72.952,14.35941029,10.99204116,14534.44735
"3376","POL","Poland","Very High",1999,0.784,72.995,14.73620033,11.11940378,15224.77698
"3377","POL","Poland","Very High",2000,0.794,73.734,14.89494991,11.24676639,16114.73479
"3378","POL","Poland","Very High",2001,0.802,74.219,15.26095009,11.35038343,16338.07012
"3379","POL","Poland","Very High",2002,0.809,74.583,15.62158966,11.45400047,16675.92362
"3380","POL","Poland","Very High",2003,0.814,74.738,15.80753994,11.57296705,17165.28029
"3381","POL","Poland","Very High",2004,0.812,74.972,15.17918968,11.69193363,17639.50258
"3382","POL","Poland","Very High",2005,0.819,75.094,15.37594032,11.81090021,18480.85823
"3383","POL","Poland","Very High",2006,0.824,75.284,15.38029957,11.92986679,19507.40701
"3384","POL","Poland","Very High",2007,0.828,75.339,15.38272953,12.04883337,20717.94714
"3385","POL","Poland","Very High",2008,0.834,75.584,15.38138008,12.16779995,21880.01431
"3386","POL","Poland","Very High",2009,0.838,75.781,15.41930008,12.34123993,22247.77364
"3387","POL","Poland","Very High",2010,0.845,76.317,15.76898956,12.31373024,22919.62947
"3388","POL","Poland","Very High",2011,0.851,76.651,15.66082001,12.55062008,24013.1631
"3389","POL","Poland","Very High",2012,0.855,76.714,15.70232964,12.78314018,24327.14255
"3390","POL","Poland","Very High",2013,0.865,76.971,16.59316063,12.77855015,24587.27296
"3391","POL","Poland","Very High",2014,0.867,77.569,16.20609093,12.83730984,25494.04459
"3392","POL","Poland","Very High",2015,0.869,77.415,16.15548706,12.92106485,26636.07698
"3393","POL","Poland","Very High",2016,0.872,77.802,16.10488319,13.00481987,27393.15622
"3394","POL","Poland","Very High",2017,0.874,77.721,16.05427933,13.04480243,28688.34159
"3395","POL","Poland","Very High",2018,0.876,77.628,15.92910004,13.08478498,30407.50931
"3396","POL","Poland","Very High",2019,0.88,77.927,15.87380981,13.12476754,31772.48863
"3397","POL","Poland","Very High",2020,0.874,76.942,15.84399033,13.1647501,31292.87084
"3398","POL","Poland","Very High",2021,0.876,76.457,15.93451977,13.1647501,33263.71192
"3399","POL","Poland","Very High",2022,0.881,76.996,15.93451977,13.1647501,35150.9519
"3400","PRT","Portugal","Very High",1990,0.703,74.304,11.83831978,5.270990553,23493.47597
"3401","PRT","Portugal","Very High",1991,0.714,74.24,12.34136963,5.439489841,24625.51602
"3402","PRT","Portugal","Very High",1992,0.731,74.87,13.21854973,5.613375596,25023.05999
"3403","PRT","Portugal","Very High",1993,0.747,74.761,14.48209953,5.78726135,24502.31381
"3404","PRT","Portugal","Very High",1994,0.76,75.73,15.04316044,5.961147104,24604.02681
"3405","PRT","Portugal","Very High",1995,0.768,75.55,15.41711998,6.135032858,25717.86845
"3406","PRT","Portugal","Very High",1996,0.777,75.476,15.93179035,6.308918612,26469.62843
"3407","PRT","Portugal","Very High",1997,0.784,75.923,16.0445199,6.482804367,27321.3088
"3408","PRT","Portugal","Very High",1998,0.791,76.116,16.15724945,6.656690121,28447.00197
"3409","PRT","Portugal","Very High",1999,0.788,76.322,15.66067028,6.707129955,29381.34469
"3410","PRT","Portugal","Very High",2000,0.793,76.83,15.70591587,6.793540001,29911.28941
"3411","PRT","Portugal","Very High",2001,0.797,77.151,15.75116146,6.877550125,30248.5317
"3412","PRT","Portugal","Very High",2002,0.8,77.368,15.79640704,6.96269989,30370.75807
"3413","PRT","Portugal","Very High",2003,0.803,77.578,15.84165263,7.150589943,30125.92468
"3414","PRT","Portugal","Very High",2004,0.811,78.42,15.88689822,7.389319897,30515.24411
"3415","PRT","Portugal","Very High",2005,0.813,78.305,15.93214381,7.494040012,30676.1496
"3416","PRT","Portugal","Very High",2006,0.819,79.071,15.9773894,7.617310047,30652.50847
"3417","PRT","Portugal","Very High",2007,0.822,79.281,16.02263498,7.671520233,31347.22837
"3418","PRT","Portugal","Very High",2008,0.825,79.561,16.06788057,7.782169819,31260.44834
"3419","PRT","Portugal","Very High",2009,0.827,79.771,16.11312616,7.926529884,30238.41621
"3420","PRT","Portugal","Very High",2010,0.831,80.035,16.15837175,8.058150291,30806.19023
"3421","PRT","Portugal","Very High",2011,0.836,80.497,16.20361733,8.277119637,30812.50858
"3422","PRT","Portugal","Very High",2012,0.837,80.478,16.24886292,8.495369911,29460.25763
"3423","PRT","Portugal","Very High",2013,0.842,80.817,16.29410851,8.655139923,29649.55598
"3424","PRT","Portugal","Very High",2014,0.847,81.216,16.3393541,8.870940208,29831.45603
"3425","PRT","Portugal","Very High",2015,0.85,81.209,16.38459969,8.986729622,30286.36139
"3426","PRT","Portugal","Very High",2016,0.851,81.232,16.26753998,9.112580299,31071.39929
"3427","PRT","Portugal","Very High",2017,0.857,81.498,16.36219978,9.218230247,32269.04155
"3428","PRT","Portugal","Very High",2018,0.858,81.395,16.48127937,9.144709587,33211.23707
"3429","PRT","Portugal","Very High",2019,0.864,81.701,16.60087013,9.327420235,34036.33943
"3430","PRT","Portugal","Very High",2020,0.861,81.055,16.66860962,9.575940132,31510.42805
"3431","PRT","Portugal","Very High",2021,0.865,81.044,16.82140923,9.575940132,33274.56076
"3432","PRT","Portugal","Very High",2022,0.874,82.24,16.82140923,9.575940132,35314.99828
"3433","QAT","Qatar","Very High",1990,0.764,73.982,12.08216,6.414351989,64498.10583
"3434","QAT","Qatar","Very High",1991,0.761,73.966,11.86357021,6.547884967,61310.36565
"3435","QAT","Qatar","Very High",1992,0.766,74.122,11.79516983,6.681417946,66118.0704
"3436","QAT","Qatar","Very High",1993,0.772,74.243,12.20510006,6.814950924,63262.09601
"3437","QAT","Qatar","Very High",1994,0.778,74.348,12.48740005,6.948483902,62283.31523
"3438","QAT","Qatar","Very High",1995,0.779,74.25,12.51344967,7.08201688,61988.61217
"3439","QAT","Qatar","Very High",1996,0.783,74.685,12.61415958,7.196473719,60714.5116
"3440","QAT","Qatar","Very High",1997,0.794,74.787,12.62568474,7.310930557,76041.00114
"3441","QAT","Qatar","Very High",1998,0.796,74.809,12.63720989,7.425387396,79965.7025
"3442","QAT","Qatar","Very High",1999,0.795,74.8,12.43021965,7.539844234,78861.74791
"3443","QAT","Qatar","Very High",2000,0.793,74.828,12.12788963,7.654301073,80031.43108
"3444","QAT","Qatar","Very High",2001,0.794,75.263,11.82555962,7.81644826,77504.0133
"3445","QAT","Qatar","Very High",2002,0.796,75.412,11.73925018,7.978595448,78557.99057
"3446","QAT","Qatar","Very High",2003,0.801,75.565,11.90894985,8.140742636,79964.8911
"3447","QAT","Qatar","Very High",2004,0.804,75.961,11.77958012,8.302889824,86783.93427
"3448","QAT","Qatar","Very High",2005,0.811,76.064,11.83990002,8.694486618,80197.34454
"3449","QAT","Qatar","Very High",2006,0.818,76.57,11.73237991,9.086083412,91831.65351
"3450","QAT","Qatar","Very High",2007,0.827,77.016,11.87314034,9.477680206,89343.86275
"3451","QAT","Qatar","Very High",2008,0.835,77.427,12.22560978,9.591139793,89146.57575
"3452","QAT","Qatar","Very High",2009,0.833,77.878,12.40295982,9.163060188,85942.9953
"3453","QAT","Qatar","Very High",2010,0.829,78.425,12.54948997,8.548800468,93527.4535
"3454","QAT","Qatar","Very High",2011,0.83,78.891,12.32771015,8.65089035,103120.1263
"3455","QAT","Qatar","Very High",2012,0.84,79.227,12.48701954,9.116559982,103823.1803
"3456","QAT","Qatar","Very High",2013,0.852,79.536,12.5227499,9.802619934,103999.4295
"3457","QAT","Qatar","Very High",2014,0.85,79.768,12.35890961,9.723939896,101443.0384
"3458","QAT","Qatar","Very High",2015,0.852,80.064,12.4894104,9.695640087,99811.29432
"3459","QAT","Qatar","Very High",2016,0.853,80.433,12.45662975,9.667340279,97153.05774
"3460","QAT","Qatar","Very High",2017,0.862,80.717,13.00067997,9.730019569,91937.56355
"3461","QAT","Qatar","Very High",2018,0.866,80.898,13.13239002,9.86211879,89570.60341
"3462","QAT","Qatar","Very High",2019,0.869,80.99,13.19771957,9.99601145,88646.63743
"3463","QAT","Qatar","Very High",2020,0.863,79.099,13.26426983,10.1317219,87384.9076
"3464","QAT","Qatar","Very High",2021,0.864,79.272,13.26426983,10.1317219,91760.27693
"3465","QAT","Qatar","Very High",2022,0.875,81.559,13.26426983,10.1317219,95944.37754
"3466","ROU","Romania","Very High",1990,0.709,69.729,12.47976971,8.498106819,13363.57669
"3467","ROU","Romania","Very High",1991,0.694,69.884,11.46459007,8.594471947,11776.74263
"3468","ROU","Romania","Very High",1992,0.683,69.406,10.93377972,8.691929817,10806.18023
"3469","ROU","Romania","Very High",1993,0.683,69.578,10.64280987,8.790492821,10967.35351
"3470","ROU","Romania","Very High",1994,0.686,69.579,10.62135983,8.889055824,11424.33334
"3471","ROU","Romania","Very High",1995,0.692,69.56,10.81352043,8.987618828,12138.00805
"3472","ROU","Romania","Very High",1996,0.698,68.982,11.30706978,9.086181831,12628.89634
"3473","ROU","Romania","Very High",1997,0.701,69.448,11.46730995,9.184744835,12041.66995
"3474","ROU","Romania","Very High",1998,0.706,70.125,11.69460011,9.283307838,11786.99933
"3475","ROU","Romania","Very High",1999,0.714,70.601,12.15116024,9.381870842,11757.38592
"3476","ROU","Romania","Very High",2000,0.721,71.282,12.20909977,9.480433846,12127.89148
"3477","ROU","Romania","Very High",2001,0.727,71.294,12.38451958,9.578996849,12948.23408
"3478","ROU","Romania","Very High",2002,0.734,70.705,12.8593502,9.677559853,13880.05406
"3479","ROU","Romania","Very High",2003,0.733,69.8,12.96337986,9.860065842,14121.32986
"3480","ROU","Romania","Very High",2004,0.74,69.503,13.08275032,10.04257183,15385.09999
"3481","ROU","Romania","Very High",2005,0.75,70.609,13.0271101,10.22507782,16398.89563
"3482","ROU","Romania","Very High",2006,0.768,71.472,13.79403973,10.40758381,17729.109
"3483","ROU","Romania","Very High",2007,0.78,72.546,13.92825985,10.5900898,19277.33038
"3484","ROU","Romania","Very High",2008,0.807,73.608,15.41860008,10.6749897,21672.4795
"3485","ROU","Romania","Very High",2009,0.819,74.029,16.64273071,10.69618034,20862.30785
"3486","ROU","Romania","Very High",2010,0.813,73.996,16.19702911,10.73447037,20192.12114
"3487","ROU","Romania","Very High",2011,0.813,74.431,15.56466007,10.85896015,21194.26501
"3488","ROU","Romania","Very High",2012,0.807,74.391,14.68935966,10.95590019,21593.06388
"3489","ROU","Romania","Very High",2013,0.811,74.976,14.65362644,11.02073956,21775.8687
"3490","ROU","Romania","Very High",2014,0.811,74.928,14.61789322,10.85933971,23013.09878
"3491","ROU","Romania","Very High",2015,0.813,74.79,14.58216,10.98408985,23694.01152
"3492","ROU","Romania","Very High",2016,0.815,75.246,14.26296043,11.08049011,24428.00121
"3493","ROU","Romania","Very High",2017,0.823,75.952,14.23019028,11.14865017,26557.75639
"3494","ROU","Romania","Very High",2018,0.829,76.155,14.35554981,11.21188498,28192.99284
"3495","ROU","Romania","Very High",2019,0.834,76.508,14.41685963,11.27511978,29568.95714
"3496","ROU","Romania","Very High",2020,0.828,75.346,14.46557045,11.36019615,28602.9307
"3497","ROU","Romania","Very High",2021,0.825,74.185,14.50753021,11.36019615,30312.02191
"3498","ROU","Romania","Very High",2022,0.827,74.117,14.50753021,11.36019615,31641.38368
"3499","RUS","Russia","Very High",1990,0.741,68.535,12.65668964,9.652386365,21447.82422
"3500","RUS","Russia","Very High",1991,0.738,68.425,12.43470001,9.840884146,20289.24805
"3501","RUS","Russia","Very High",1992,0.726,67.56,12.17432022,10.02938193,17177.25781
"3502","RUS","Russia","Very High",1993,0.708,65.019,11.85124969,10.21787971,15713.39941
"3503","RUS","Russia","Very High",1994,0.696,63.935,11.58718967,10.40637749,13825.24609
"3504","RUS","Russia","Very High",1995,0.696,64.101,11.57287979,10.59487527,13206.55957
"3505","RUS","Russia","Very High",1996,0.706,65.422,11.68416023,10.88737183,12659.25684
"3506","RUS","Russia","Very High",1997,0.715,66.365,11.81155968,11.17986838,12768.81836
"3507","RUS","Russia","Very High",1998,0.719,66.772,12.01319027,11.47236494,11865.19336
"3508","RUS","Russia","Very High",1999,0.722,65.631,12.2757597,11.7648615,12709.26563
"3509","RUS","Russia","Very High",2000,0.733,65.271,12.77926731,12.05735805,14185.34668
"3510","RUS","Russia","Very High",2001,0.743,65.417,13.28277493,12.118024,15178.08398
"3511","RUS","Russia","Very High",2002,0.749,65.14,13.78628254,12.17868996,15886.59375
"3512","RUS","Russia","Very High",2003,0.757,65.264,14.28979015,12.19929993,16926.00977
"3513","RUS","Russia","Very High",2004,0.764,65.904,14.18550014,12.21990991,18366.39453
"3514","RUS","Russia","Very High",2005,0.767,66.075,14.08121014,12.24051988,19541.54883
"3515","RUS","Russia","Very High",2006,0.778,67.279,14.10838032,12.26112986,21083.29297
"3516","RUS","Russia","Very High",2007,0.789,68.153,14.25759983,12.28173983,23081.19531
"3517","RUS","Russia","Very High",2008,0.793,68.494,14.29710007,12.30234981,24119.89453
"3518","RUS","Russia","Very High",2009,0.791,69.212,14.00940037,12.32295978,22201.95508
"3519","RUS","Russia","Very High",2010,0.797,69.386,14.33085012,12.34356976,23185.28516
"3520","RUS","Russia","Very High",2011,0.807,70.398,14.65229988,12.34974792,24157.05664
"3521","RUS","Russia","Very High",2012,0.811,70.769,14.64214993,12.35592608,25053.79297
"3522","RUS","Russia","Very High",2013,0.816,71.302,14.79650974,12.36210424,25335.32617
"3523","RUS","Russia","Very High",2014,0.818,71.566,14.87290001,12.3682824,25127.72656
"3524","RUS","Russia","Very High",2015,0.823,72.101,15.19925022,12.37446057,24770.75195
"3525","RUS","Russia","Very High",2016,0.826,72.661,15.17415047,12.38063873,24798.29297
"3526","RUS","Russia","Very High",2017,0.827,73.374,14.85986996,12.38681689,25233.8418
"3527","RUS","Russia","Very High",2018,0.836,73.531,15.51605988,12.39299505,25977.61133
"3528","RUS","Russia","Very High",2019,0.839,73.933,15.52429962,12.39917322,26364.4707
"3529","RUS","Russia","Very High",2020,0.826,71.342,15.66174936,12.40535138,25973.84766
"3530","RUS","Russia","Very High",2021,0.818,69.419,15.66174936,12.41152954,27480.33008
"3531","RUS","Russia","Very High",2022,0.821,70.116,15.66174936,12.41152954,26991.84961
"3532","LCA","St. Lucia","High",1990,0.666,70.326,11.76698299,6.565525952,10161.15395
"3533","LCA","St. Lucia","High",1991,0.668,70.602,11.81594472,6.654469967,10032.70704
"3534","LCA","St. Lucia","High",1992,0.674,70.799,11.86511018,6.744618918,10716.15416
"3535","LCA","St. Lucia","High",1993,0.676,71.114,11.91448021,6.834767869,10469.26832
"3536","LCA","St. Lucia","High",1994,0.677,70.992,11.96405567,6.92491682,10550.92238
"3537","LCA","St. Lucia","High",1995,0.679,71.002,12.01363113,7.01506577,10469.43177
"3538","LCA","St. Lucia","High",1996,0.683,70.904,12.06320659,7.105214721,11090.10405
"3539","LCA","St. Lucia","High",1997,0.683,70.775,12.11278204,7.195363672,10916.89527
"3540","LCA","St. Lucia","High",1998,0.687,70.69,12.1623575,7.285512623,11559.68774
"3541","LCA","St. Lucia","High",1999,0.691,70.709,12.21193296,7.375661574,11905.5544
"3542","LCA","St. Lucia","High",2000,0.692,70.768,12.26150842,7.465810525,11797.39912
"3543","LCA","St. Lucia","High",2001,0.693,71.135,12.31108388,7.555959476,11242.19582
"3544","LCA","St. Lucia","High",2002,0.697,71.472,12.36065934,7.646108427,11379.94071
"3545","LCA","St. Lucia","High",2003,0.701,71.771,12.4102348,7.736257377,11611.40784
"3546","LCA","St. Lucia","High",2004,0.706,72.028,12.45981026,7.826406328,12160.13293
"3547","LCA","St. Lucia","High",2005,0.711,72.245,12.75965023,7.916555279,12039.46138
"3548","LCA","St. Lucia","High",2006,0.722,72.465,13.17329979,8.00670423,13045.13457
"3549","LCA","St. Lucia","High",2007,0.721,72.599,12.93115044,8.096853181,13103.71542
"3550","LCA","St. Lucia","High",2008,0.73,72.698,13.44637966,8.187002132,13641.33117
"3551","LCA","St. Lucia","High",2009,0.733,72.722,13.56145,8.277151083,13658.22102
"3552","LCA","St. Lucia","High",2010,0.731,72.72,13.24927998,8.367300034,13710.48903
"3553","LCA","St. Lucia","High",2011,0.737,72.944,13.54673004,8.363389969,14441.95417
"3554","LCA","St. Lucia","High",2012,0.731,72.882,13.02902031,8.359479904,14194.91563
"3555","LCA","St. Lucia","High",2013,0.723,72.735,12.52221012,8.355569839,13886.74772
"3556","LCA","St. Lucia","High",2014,0.727,72.864,12.93836021,8.387148221,13457.0693
"3557","LCA","St. Lucia","High",2015,0.736,73.138,13.74295998,8.418726603,13070.20846
"3558","LCA","St. Lucia","High",2016,0.744,73.112,14.2289896,8.450304985,13802.64924
"3559","LCA","St. Lucia","High",2017,0.742,73.127,13.84930992,8.481883367,14341.36474
"3560","LCA","St. Lucia","High",2018,0.744,73.357,13.74868965,8.513461749,14685.86278
"3561","LCA","St. Lucia","High",2019,0.733,73.445,12.70969009,8.545040131,14481.81019
"3562","LCA","St. Lucia","High",2020,0.724,73.416,12.68871975,8.576973425,12019.96879
"3563","LCA","St. Lucia","High",2021,0.717,71.111,12.69952011,8.576973425,12820.87708
"3564","LCA","St. Lucia","High",2022,0.725,71.294,12.71032047,8.576973425,14778.3463
"3565","STP","São Tomé & Príncipe","Medium",1990,0.48,61.471,8.134058091,4.109171154,2370.941188
"3566","STP","São Tomé & Príncipe","Medium",1991,0.48,61.429,8.220432674,4.15956813,2290.53508
"3567","STP","São Tomé & Príncipe","Medium",1992,0.481,61.284,8.307724459,4.2105832,2259.475358
"3568","STP","São Tomé & Príncipe","Medium",1993,0.481,61.138,8.395943185,4.262223945,2227.246552
"3569","STP","São Tomé & Príncipe","Medium",1994,0.483,61.069,8.485098694,4.314498039,2245.456274
"3570","STP","São Tomé & Príncipe","Medium",1995,0.484,61.056,8.575200936,4.367413249,2221.77101
"3571","STP","São Tomé & Príncipe","Medium",1996,0.487,61.097,8.666259962,4.420977438,2257.606215
"3572","STP","São Tomé & Príncipe","Medium",1997,0.488,61.181,8.758285933,4.475198566,2227.341685
"3573","STP","São Tomé & Príncipe","Medium",1998,0.49,61.187,8.851289117,4.530084689,2216.386205
"3574","STP","São Tomé & Príncipe","Medium",1999,0.495,61.393,8.94527989,4.585643964,2298.303456
"3575","STP","São Tomé & Príncipe","Medium",2000,0.498,61.655,9.04026874,4.641884646,2311.972472
"3576","STP","São Tomé & Príncipe","Medium",2001,0.504,62.032,9.136266266,4.698815093,2450.921644
"3577","STP","São Tomé & Príncipe","Medium",2002,0.508,62.6,9.233283177,4.756443764,2445.589826
"3578","STP","São Tomé & Príncipe","Medium",2003,0.516,63.166,9.331330299,4.814779222,2590.056094
"3579","STP","São Tomé & Príncipe","Medium",2004,0.522,63.731,9.598179817,4.873830136,2613.451058
"3580","STP","São Tomé & Príncipe","Medium",2005,0.529,63.709,9.876130104,4.933605281,2747.296088
"3581","STP","São Tomé & Príncipe","Medium",2006,0.539,64.398,9.966490269,4.994113539,3061.547183
"3582","STP","São Tomé & Príncipe","Medium",2007,0.543,64.724,10.05685043,5.055363901,3108.997278
"3583","STP","São Tomé & Príncipe","Medium",2008,0.544,65.079,9.828789711,5.117365468,3184.154138
"3584","STP","São Tomé & Príncipe","Medium",2009,0.55,65.116,10.30838966,5.180127455,3182.302446
"3585","STP","São Tomé & Príncipe","Medium",2010,0.553,65.249,10.17840004,5.243659187,3334.900648
"3586","STP","São Tomé & Príncipe","Medium",2011,0.556,64.902,10.396595,5.307970104,3410.029221
"3587","STP","São Tomé & Príncipe","Medium",2012,0.562,65.746,10.61478996,5.373069763,3369.1542
"3588","STP","São Tomé & Príncipe","Medium",2013,0.573,66.328,11.10060501,5.440604074,3557.944689
"3589","STP","São Tomé & Príncipe","Medium",2014,0.584,66.845,11.58642006,5.508138384,3748.060518
"3590","STP","São Tomé & Príncipe","Medium",2015,0.595,67.249,12.4100399,5.575672695,3750.310598
"3591","STP","São Tomé & Príncipe","Medium",2016,0.599,67.492,12.4259358,5.643207005,3862.713364
"3592","STP","São Tomé & Príncipe","Medium",2017,0.604,68.267,12.44183169,5.710741316,3923.370711
"3593","STP","São Tomé & Príncipe","Medium",2018,0.607,68.355,12.45772759,5.778275626,3988.35083
"3594","STP","São Tomé & Príncipe","Medium",2019,0.608,68.523,12.47362348,5.845809937,3999.636164
"3595","STP","São Tomé & Príncipe","Medium",2020,0.609,67.785,12.6637182,5.915788918,4100.934419
"3596","STP","São Tomé & Príncipe","Medium",2021,0.609,67.591,12.6637182,5.915788918,4093.797072
"3597","STP","São Tomé & Príncipe","Medium",2022,0.613,68.794,12.6637182,5.915788918,4054.106945
"3598","SAU","Saudi Arabia","Very High",1990,0.699,68.948,11.09114828,5.574122405,43800.34381
"3599","SAU","Saudi Arabia","Very High",1991,0.707,69.366,11.21455822,5.674557043,47543.4521
"3600","SAU","Saudi Arabia","Very High",1992,0.713,69.925,11.33934133,5.774991681,47251.24759
"3601","SAU","Saudi Arabia","Very High",1993,0.717,70.303,11.46551288,5.875426319,45504.93087
"3602","SAU","Saudi Arabia","Very High",1994,0.72,70.705,11.59308833,5.975860957,43849.13444
"3603","SAU","Saudi Arabia","Very High",1995,0.724,71.011,11.7220833,6.076295595,43142.31937
"3604","SAU","Saudi Arabia","Very High",1996,0.728,71.273,11.85251359,6.194808468,42449.99359
"3605","SAU","Saudi Arabia","Very High",1997,0.732,71.483,11.98439515,6.31332134,41758.50868
"3606","SAU","Saudi Arabia","Very High",1998,0.738,71.879,12.11774415,6.431834213,42231.59459
"3607","SAU","Saudi Arabia","Very High",1999,0.74,72.136,12.2525769,6.550347086,39771.54266
"3608","SAU","Saudi Arabia","Very High",2000,0.746,72.467,12.38890993,6.668859959,40619.64523
"3609","SAU","Saudi Arabia","Very High",2001,0.752,72.974,12.52675992,6.882584929,39272.89931
"3610","SAU","Saudi Arabia","Very High",2002,0.756,73.337,12.66614374,7.0963099,37209.65292
"3611","SAU","Saudi Arabia","Very High",2003,0.765,73.628,12.80707848,7.310034871,40346.59133
"3612","SAU","Saudi Arabia","Very High",2004,0.775,74.153,12.94958138,7.523759842,42733.66399
"3613","SAU","Saudi Arabia","Very High",2005,0.783,74.588,13.09366989,7.761379878,43848.15469
"3614","SAU","Saudi Arabia","Very High",2006,0.785,74.81,12.90024471,7.998999914,43423.37962
